CODGEO,CODE_DEPCOM_PLM,nb,NOM_COMM,x_ctr.CODGEO,y_ctr.CODGEO,x_ctr.CODE_DEPCOM_PLM,y_ctr.CODE_DEPCOM_PLM
64445,76476,1,PAU,426483,6250459,523980,6934912
64445,77294,1,PAU,426483,6250459,671923,6876073
64445,88114,1,PAU,426483,6250459,915157,6791064
64445,93073,1,PAU,426483,6250459,668977,6872977
65440,31080,1,TARBES,462242,6241478,508768,6246227
65440,31187,1,TARBES,462242,6241478,556977,6272369
65440,31390,1,TARBES,462242,6241478,501904,6223654
65440,31555,1,TARBES,462242,6241478,574179,6279607
65440,31557,1,TARBES,462242,6241478,566180,6277547
65440,31561,1,TARBES,462242,6241478,577720,6285332
65440,32027,1,TARBES,462242,6241478,439187,6294705
65440,32213,1,TARBES,462242,6241478,530878,6266212
65440,32256,1,TARBES,462242,6241478,490057,6271866
65440,32344,1,TARBES,462242,6241478,450964,6289035
65440,32378,1,TARBES,462242,6241478,446286,6291836
65440,32389,1,TARBES,462242,6241478,487705,6270982
65440,40304,2,TARBES,462242,6241478,342967,6294389
65440,51204,1,TARBES,462242,6241478,764124,6886060
65440,54184,1,TARBES,462242,6241478,937039,6849926
65440,54221,1,TARBES,462242,6241478,933661,6825706
65440,57240,1,TARBES,462242,6241478,978554,6900899
65440,62215,1,TARBES,462242,6241478,697015,7043969
65440,64132,1,TARBES,462242,6241478,427920,6248913
65440,64216,1,TARBES,462242,6241478,442778,6243337
65440,64238,1,TARBES,462242,6241478,452085,6244102
65440,64269,1,TARBES,462242,6241478,431138,6248956
65440,64335,1,TARBES,462242,6241478,422841,6253304
65440,64343,1,TARBES,462242,6241478,441656,6247102
65440,64419,1,TARBES,462242,6241478,439224,6246184
65440,64439,1,TARBES,462242,6241478,434738,6248106
65440,64445,1,TARBES,462242,6241478,426483,6250459
65440,64453,1,TARBES,462242,6241478,446706,6236803
65440,64507,1,TARBES,462242,6241478,446401,6250974
65440,64526,1,TARBES,462242,6241478,440906,6246065
65440,65057,1,TARBES,462242,6241478,455454,6239038
65440,65059,1,TARBES,462242,6241478,467683,6222503
65440,65104,1,TARBES,462242,6241478,467564,6243306
65440,65108,1,TARBES,462242,6241478,463974,6246270
65440,65115,1,TARBES,462242,6241478,475119,6245274
65440,65125,1,TARBES,462242,6241478,486537,6231632
65440,65127,1,TARBES,462242,6241478,481427,6226201
65440,65129,1,TARBES,462242,6241478,497636,6247134
65440,65131,1,TARBES,462242,6241478,472341,6246899
65440,65185,1,TARBES,462242,6241478,447519,6247083
65440,65265,1,TARBES,462242,6241478,469824,6240664
65440,65284,1,TARBES,462242,6241478,457590,6235235
65440,65286,1,TARBES,462242,6241478,451939,6226516
65440,65304,1,TARBES,462242,6241478,460070,6267721
65440,65313,1,TARBES,462242,6241478,463298,6235307
65440,65331,1,TARBES,462242,6241478,460738,6237425
65440,65335,1,TARBES,462242,6241478,466285,6227418
65440,65344,1,TARBES,462242,6241478,453844,6236341
65440,65350,1,TARBES,462242,6241478,459462,6247587
65440,65375,1,TARBES,462242,6241478,469060,6258381
65440,65432,1,TARBES,462242,6241478,455263,6274920
65440,65436,1,TARBES,462242,6241478,470412,6242082
65440,65446,1,TARBES,462242,6241478,464972,6252224
65440,65447,1,TARBES,462242,6241478,475953,6235553
65440,65452,1,TARBES,462242,6241478,486603,6250468
65440,65460,1,TARBES,462242,6241478,461137,6258503
65440,65464,1,TARBES,462242,6241478,465183,6231585
66136,08314,1,PERPIGNAN,691372,6177563,794714,6924283
66136,11129,1,PERPIGNAN,691372,6177563,636325,6204296
66136,11304,1,PERPIGNAN,691372,6177563,633086,6197648
66136,11379,2,PERPIGNAN,691372,6177563,698177,6214316
66136,21649,1,PERPIGNAN,691372,6177563,818720,6695030
66136,31555,1,PERPIGNAN,691372,6177563,574179,6279607
66136,33339,1,PERPIGNAN,691372,6177563,424981,6443103
66136,34134,1,PERPIGNAN,691372,6177563,765071,6276610
66136,47001,1,PERPIGNAN,691372,6177563,509715,6347775
66136,59395,1,PERPIGNAN,691372,6177563,743278,6994756
66136,62040,1,PERPIGNAN,691372,6177563,650662,7071203
66136,62215,1,PERPIGNAN,691372,6177563,697015,7043969
66136,62765,1,PERPIGNAN,691372,6177563,647742,7072650
66136,66002,1,PERPIGNAN,691372,6177563,698495,6171125
66136,66003,1,PERPIGNAN,691372,6177563,672974,6152866
66136,66008,1,PERPIGNAN,691372,6177563,701961,6160719
66136,66021,1,PERPIGNAN,691372,6177563,694544,6181292
66136,66028,2,PERPIGNAN,691372,6177563,695295,6175657
66136,66037,1,PERPIGNAN,691372,6177563,700592,6178454
66136,66038,2,PERPIGNAN,691372,6177563,686398,6172480
66136,66058,1,PERPIGNAN,691372,6177563,677872,6177578
66136,66065,1,PERPIGNAN,691372,6177563,697624,6166727
66136,66069,1,PERPIGNAN,691372,6177563,686529,6186394
66136,66071,1,PERPIGNAN,691372,6177563,675320,6185905
66136,66088,1,PERPIGNAN,691372,6177563,668861,6174619
66136,66121,1,PERPIGNAN,691372,6177563,672685,6177190
66136,66133,1,PERPIGNAN,691372,6177563,696833,6163685
66136,66141,2,PERPIGNAN,691372,6177563,693507,6182802
66136,66145,1,PERPIGNAN,691372,6177563,684758,6169652
66136,66172,1,PERPIGNAN,691372,6177563,687038,6179322
66136,66180,1,PERPIGNAN,691372,6177563,699241,6186005
66136,66182,1,PERPIGNAN,691372,6177563,701389,6180852
66136,66187,1,PERPIGNAN,691372,6177563,659487,6190208
66136,66189,1,PERPIGNAN,691372,6177563,696041,6172735
66136,66208,2,PERPIGNAN,691372,6177563,696128,6170923
66136,66210,1,PERPIGNAN,691372,6177563,679998,6170290
66136,66212,1,PERPIGNAN,691372,6177563,699496,6183932
66136,66214,1,PERPIGNAN,691372,6177563,686027,6162588
66136,66224,1,PERPIGNAN,691372,6177563,698713,6180897
66136,66226,1,PERPIGNAN,691372,6177563,686818,6165395
66136,72181,1,PERPIGNAN,691372,6177563,490999,6770788
66136,93073,1,PERPIGNAN,691372,6177563,668977,6872977
66136,94021,1,PERPIGNAN,691372,6177563,652466,6851997
66136,94046,1,PERPIGNAN,691372,6177563,658701,6856346
66136,95351,1,PERPIGNAN,691372,6177563,663826,6882783
67482,01038,1,STRASBOURG,1050377,6840891,875671,6582501
67482,01053,1,STRASBOURG,1050377,6840891,871777,6569645
67482,01249,1,STRASBOURG,1050377,6840891,851615,6526848
67482,01443,1,STRASBOURG,1050377,6840891,857061,6546779
67482,01445,1,STRASBOURG,1050377,6840891,878480,6585530
67482,01451,1,STRASBOURG,1050377,6840891,870731,6575037
67482,02691,1,STRASBOURG,1050377,6840891,720551,6972152
67482,02722,1,STRASBOURG,1050377,6840891,723435,6920221
67482,03254,1,STRASBOURG,1050377,6840891,722266,6578661
67482,03310,1,STRASBOURG,1050377,6840891,732872,6558663
67482,06029,1,STRASBOURG,1050377,6840891,1024943,6280875
67482,08105,1,STRASBOURG,1050377,6840891,823973,6963698
67482,08328,1,STRASBOURG,1050377,6840891,825668,6969860
67482,08409,1,STRASBOURG,1050377,6840891,840044,6957591
67482,08480,1,STRASBOURG,1050377,6840891,826173,6961454
67482,11069,1,STRASBOURG,1050377,6840891,647266,6235391
67482,11106,1,STRASBOURG,1050377,6840891,704796,6237043
67482,11203,1,STRASBOURG,1050377,6840891,680289,6233503
67482,11262,1,STRASBOURG,1050377,6840891,700292,6231721
67482,11397,1,STRASBOURG,1050377,6840891,654576,6234661
67482,12145,1,STRASBOURG,1050377,6840891,706226,6333194
67482,13019,1,STRASBOURG,1050377,6840891,892702,6263125
67482,13055,2,STRASBOURG,1050377,6840891,894148.375,6247606.625
67482,14047,1,STRASBOURG,1050377,6840891,430523,6915091
67482,14079,1,STRASBOURG,1050377,6840891,484175,6919492
67482,14118,1,STRASBOURG,1050377,6840891,454306,6903286
67482,14123,1,STRASBOURG,1050377,6840891,449007,6909346
67482,14143,1,STRASBOURG,1050377,6840891,422158,6894531
67482,14327,1,STRASBOURG,1050377,6840891,457624,6905542
67482,14538,1,STRASBOURG,1050377,6840891,457419,6893391
67482,14754,1,STRASBOURG,1050377,6840891,481435,6917597
67482,17094,1,STRASBOURG,1050377,6840891,384174,6560768
67482,18033,1,STRASBOURG,1050377,6840891,654145,6664994
67482,21171,1,STRASBOURG,1050377,6840891,861344,6691212
67482,21231,1,STRASBOURG,1050377,6840891,854218,6693400
67482,22266,1,STRASBOURG,1050377,6840891,231494,6811630
67482,24322,1,STRASBOURG,1050377,6840891,520798,6456451
67482,25056,1,STRASBOURG,1050377,6840891,928499,6686815
67482,26362,1,STRASBOURG,1050377,6840891,849172,6427718
67482,27229,1,STRASBOURG,1050377,6840891,564892,6881977
67482,28218,1,STRASBOURG,1050377,6840891,586475,6816442
67482,28229,1,STRASBOURG,1050377,6840891,586278,6818099
67482,28404,1,STRASBOURG,1050377,6840891,579397,6848002
67482,29019,1,STRASBOURG,1050377,6840891,146575,6836210
67482,29185,2,STRASBOURG,1050377,6840891,172326,6863677
67482,29232,1,STRASBOURG,1050377,6840891,171326,6789950
67482,29235,1,STRASBOURG,1050377,6840891,153398,6837647
67482,30003,1,STRASBOURG,1050377,6840891,796368,6274912
67482,30020,1,STRASBOURG,1050377,6840891,805694,6296206
67482,30189,1,STRASBOURG,1050377,6840891,809397,6305150
67482,31044,1,STRASBOURG,1050377,6840891,578761,6280179
67482,31433,1,STRASBOURG,1050377,6840891,571091,6270510
67482,31555,1,STRASBOURG,1050377,6840891,574179,6279607
67482,33039,1,STRASBOURG,1050377,6840891,419481,6418369
67482,33056,1,STRASBOURG,1050377,6840891,413011,6430091
67482,33063,2,STRASBOURG,1050377,6840891,417217,6421809
67482,33075,1,STRASBOURG,1050377,6840891,414833,6426912
67482,33281,1,STRASBOURG,1050377,6840891,412065,6422565
67482,33318,1,STRASBOURG,1050377,6840891,412897,6418457
67482,33447,1,STRASBOURG,1050377,6840891,459089,6439781
67482,34003,1,STRASBOURG,1050377,6840891,738572,6245774
67482,34032,1,STRASBOURG,1050377,6840891,717534,6249377
67482,34052,1,STRASBOURG,1050377,6840891,703612,6247743
67482,34145,1,STRASBOURG,1050377,6840891,791580,6287081
67482,34172,2,STRASBOURG,1050377,6840891,772440,6278125
67482,34225,2,STRASBOURG,1050377,6840891,703309,6252083
67482,34301,1,STRASBOURG,1050377,6840891,756458,6256400
67482,35012,1,STRASBOURG,1050377,6840891,349993,6759469
67482,35031,1,STRASBOURG,1050377,6840891,370337,6796330
67482,35125,1,STRASBOURG,1050377,6840891,384345,6768560
67482,35167,1,STRASBOURG,1050377,6840891,377065,6756333
67482,35238,1,STRASBOURG,1050377,6840891,351870,6789646
67482,35360,1,STRASBOURG,1050377,6840891,386945,6788682
67482,36044,2,STRASBOURG,1050377,6840891,600133,6635213
67482,37122,1,STRASBOURG,1050377,6840891,523502,6697088
67482,37261,1,STRASBOURG,1050377,6840891,525641,6701698
67482,38175,1,STRASBOURG,1050377,6840891,929307,6468017
67482,38185,1,STRASBOURG,1050377,6840891,914070,6457870
67482,38317,1,STRASBOURG,1050377,6840891,912107,6450708
67482,39370,1,STRASBOURG,1050377,6840891,912602,6656350
67482,39526,1,STRASBOURG,1050377,6840891,883102,6663160
67482,40279,1,STRASBOURG,1050377,6840891,373521,6300204
67482,43040,1,STRASBOURG,1050377,6840891,730120,6466152
67482,44036,1,STRASBOURG,1050377,6840891,372050,6744271
67482,44109,1,STRASBOURG,1050377,6840891,355547,6689600
67482,44110,1,STRASBOURG,1050377,6840891,361147,6714006
67482,44131,1,STRASBOURG,1050377,6840891,313313,6680876
67482,44143,1,STRASBOURG,1050377,6840891,354219,6686689
67482,44172,1,STRASBOURG,1050377,6840891,360822,6692881
67482,47001,1,STRASBOURG,1050377,6840891,509715,6347775
67482,47201,1,STRASBOURG,1050377,6840891,508482,6347627
67482,49007,1,STRASBOURG,1050377,6840891,432285,6714080
67482,49092,1,STRASBOURG,1050377,6840891,418024,6685751
67482,49099,1,STRASBOURG,1050377,6840891,405641,6669319
67482,49176,1,STRASBOURG,1050377,6840891,421246,6731809
67482,49301,1,STRASBOURG,1050377,6840891,397505,6676951
67482,50129,1,STRASBOURG,1050377,6840891,365942,6958659
67482,50502,1,STRASBOURG,1050377,6840891,401408,6898249
67482,51242,1,STRASBOURG,1050377,6840891,796522,6874539
67482,51454,1,STRASBOURG,1050377,6840891,774872,6907771
67482,53130,1,STRASBOURG,1050377,6840891,419322,6781401
67482,54077,1,STRASBOURG,1050377,6840891,983253,6839068
67482,54148,1,STRASBOURG,1050377,6840891,963188,6839159
67482,54300,1,STRASBOURG,1050377,6840891,937957,6844322
67482,54318,1,STRASBOURG,1050377,6840891,925063,6854393
67482,54329,1,STRASBOURG,1050377,6840891,958163,6837867
67482,54382,1,STRASBOURG,1050377,6840891,901214,6941451
67482,54391,1,STRASBOURG,1050377,6840891,915848,6907868
67482,54395,1,STRASBOURG,1050377,6840891,934268,6848334
67482,54406,1,STRASBOURG,1050377,6840891,974883,6833914
67482,54415,2,STRASBOURG,1050377,6840891,921099,6880159
67482,54431,1,STRASBOURG,1050377,6840891,923844,6871488
67482,54520,1,STRASBOURG,1050377,6840891,967129,6837178
67482,54580,1,STRASBOURG,1050377,6840891,912311,6933966
67482,55291,1,STRASBOURG,1050377,6840891,871044,6845677
67482,55573,1,STRASBOURG,1050377,6840891,892687,6846257
67482,56121,1,STRASBOURG,1050377,6840891,223436,6757606
67482,56260,1,STRASBOURG,1050377,6840891,267889,6744074
67482,57052,1,STRASBOURG,1050377,6840891,979999,6892093
67482,57089,1,STRASBOURG,1050377,6840891,1023304,6892608
67482,57132,1,STRASBOURG,1050377,6840891,957506,6863672
67482,57159,1,STRASBOURG,1050377,6840891,961692,6890739
67482,57160,1,STRASBOURG,1050377,6840891,969253,6906929
67482,57206,1,STRASBOURG,1050377,6840891,926169,6915507
67482,57209,1,STRASBOURG,1050377,6840891,963052,6888369
67482,57314,1,STRASBOURG,1050377,6840891,991833,6851120
67482,57406,1,STRASBOURG,1050377,6840891,945012,6872979
67482,57428,1,STRASBOURG,1050377,6840891,973240,6895359
67482,57434,1,STRASBOURG,1050377,6840891,977615,6853197
67482,57463,1,STRASBOURG,1050377,6840891,931873,6895769
67482,57490,1,STRASBOURG,1050377,6840891,961690,6858905
67482,57534,1,STRASBOURG,1050377,6840891,935489,6890941
67482,57535,2,STRASBOURG,1050377,6840891,1014457,6892403
67482,57540,1,STRASBOURG,1050377,6840891,1012837,6860411
67482,57556,1,STRASBOURG,1050377,6840891,987219,6890777
67482,57589,1,STRASBOURG,1050377,6840891,1011650,6891241
67482,57628,1,STRASBOURG,1050377,6840891,994621,6884867
67482,57630,1,STRASBOURG,1050377,6840891,998006,6855933
67482,57672,1,STRASBOURG,1050377,6840891,930183,6922234
67482,57679,1,STRASBOURG,1050377,6840891,963756,6892417
67482,57690,1,STRASBOURG,1050377,6840891,970126,6893565
67482,57757,1,STRASBOURG,1050377,6840891,931648,6922370
67482,59017,1,STRASBOURG,1050377,6840891,691528,7065617
67482,59043,1,STRASBOURG,1050377,6840891,681182,7071251
67482,59122,1,STRASBOURG,1050377,6840891,716795,7008667
67482,59155,1,STRASBOURG,1050377,6840891,657169,7103374
67482,59163,1,STRASBOURG,1050377,6840891,710892,7064205
67482,59178,1,STRASBOURG,1050377,6840891,705633,7030340
67482,59183,2,STRASBOURG,1050377,6840891,656170,7104838
67482,59205,1,STRASBOURG,1050377,6840891,724436,7026360
67482,59273,1,STRASBOURG,1050377,6840891,638606,7099299
67482,59328,1,STRASBOURG,1050377,6840891,701714,7061386
67482,59350,2,STRASBOURG,1050377,6840891,704075,7059443
67482,59367,1,STRASBOURG,1050377,6840891,715195,7063867
67482,59426,1,STRASBOURG,1050377,6840891,711173,7072240
67482,59481,1,STRASBOURG,1050377,6840891,745518,7016957
67482,59507,1,STRASBOURG,1050377,6840891,706218,7056396
67482,59512,1,STRASBOURG,1050377,6840891,712795,7065842
67482,59544,1,STRASBOURG,1050377,6840891,739520,7030373
67482,59599,1,STRASBOURG,1050377,6840891,711348,7069530
67482,59606,1,STRASBOURG,1050377,6840891,737414,7029166
67482,59650,1,STRASBOURG,1050377,6840891,715104,7067159
67482,60159,1,STRASBOURG,1050377,6840891,687094,6923863
67482,60450,1,STRASBOURG,1050377,6840891,647933,6902885
67482,60686,1,STRASBOURG,1050377,6840891,656139,6901594
67482,61001,1,STRASBOURG,1050377,6840891,484935,6818334
67482,61181,1,STRASBOURG,1050377,6840891,501468,6858170
67482,62040,1,STRASBOURG,1050377,6840891,650662,7071203
67482,62041,1,STRASBOURG,1050377,6840891,684305,7021265
67482,62043,1,STRASBOURG,1050377,6840891,624857,7090628
67482,62048,1,STRASBOURG,1050377,6840891,662600,7045792
67482,62160,3,STRASBOURG,1050377,6840891,601958,7070738
67482,62186,1,STRASBOURG,1050377,6840891,680396,7038298
67482,62193,1,STRASBOURG,1050377,6840891,619411,7095194
67482,62250,1,STRASBOURG,1050377,6840891,696249,7040062
67482,62351,1,STRASBOURG,1050377,6840891,693793,7036795
67482,62448,1,STRASBOURG,1050377,6840891,606594,7064314
67482,62497,1,STRASBOURG,1050377,6840891,704561,7037758
67482,62540,1,STRASBOURG,1050377,6840891,670484,7039527
67482,62711,1,STRASBOURG,1050377,6840891,610868,7079431
67482,62737,1,STRASBOURG,1050377,6840891,677494,7038623
67482,62765,1,STRASBOURG,1050377,6840891,647742,7072650
67482,62846,2,STRASBOURG,1050377,6840891,681943,7043459
67482,62895,1,STRASBOURG,1050377,6840891,689723,7044107
67482,63047,1,STRASBOURG,1050377,6840891,679665,6498787
67482,63113,1,STRASBOURG,1050377,6840891,706746,6520012
67482,63307,1,STRASBOURG,1050377,6840891,707825,6514445
67482,64348,1,STRASBOURG,1050377,6840891,423233,6252174
67482,65059,1,STRASBOURG,1050377,6840891,467683,6222503
67482,65258,1,STRASBOURG,1050377,6840891,487048,6228491
67482,66071,1,STRASBOURG,1050377,6840891,675320,6185905
67482,66136,1,STRASBOURG,1050377,6840891,691372,6177563
67482,67008,1,STRASBOURG,1050377,6840891,1034211,6834264
67482,67011,1,STRASBOURG,1050377,6840891,1039534,6799647
67482,67021,1,STRASBOURG,1050377,6840891,1029132,6821259
67482,67028,2,STRASBOURG,1050377,6840891,1039908,6817693
67482,67034,1,STRASBOURG,1050377,6840891,1042738,6852231
67482,67046,1,STRASBOURG,1050377,6840891,1056756,6862776
67482,67055,1,STRASBOURG,1050377,6840891,1046706,6813762
67482,67067,1,STRASBOURG,1050377,6840891,1046092,6858306
67482,67089,1,STRASBOURG,1050377,6840891,1028208,6859714
67482,67090,1,STRASBOURG,1050377,6840891,1045695,6809170
67482,67097,1,STRASBOURG,1050377,6840891,1043910,6846885
67482,67124,1,STRASBOURG,1050377,6840891,1042161,6836097
67482,67127,1,STRASBOURG,1050377,6840891,1033796,6839510
67482,67130,1,STRASBOURG,1050377,6840891,1044653,6823695
67482,67131,1,STRASBOURG,1050377,6840891,1048266,6831256
67482,67150,1,STRASBOURG,1050377,6840891,1036042,6844313
67482,67152,1,STRASBOURG,1050377,6840891,1042951,6833951
67482,67154,1,STRASBOURG,1050377,6840891,1047974,6819461
67482,67155,1,STRASBOURG,1050377,6840891,1030445,6821634
67482,67163,1,STRASBOURG,1050377,6840891,1035849,6854347
67482,67166,1,STRASBOURG,1050377,6840891,1038611,6867555
67482,67173,1,STRASBOURG,1050377,6840891,1043695,6847353
67482,67180,1,STRASBOURG,1050377,6840891,1051353,6868048
67482,67202,1,STRASBOURG,1050377,6840891,1035762,6860758
67482,67216,1,STRASBOURG,1050377,6840891,1038987,6816350
67482,67218,1,STRASBOURG,1050377,6840891,1047919,6835347
67482,67246,1,STRASBOURG,1050377,6840891,1036361,6813790
67482,67281,1,STRASBOURG,1050377,6840891,1037642,6794557
67482,67285,1,STRASBOURG,1050377,6840891,1042006,6820529
67482,67286,1,STRASBOURG,1050377,6840891,1035770,6826160
67482,67296,1,STRASBOURG,1050377,6840891,1045725,6845149
67482,67300,1,STRASBOURG,1050377,6840891,1031425,6836373
67482,67309,1,STRASBOURG,1050377,6840891,1047105,6848524
67482,67313,1,STRASBOURG,1050377,6840891,1028641,6835772
67482,67326,1,STRASBOURG,1050377,6840891,1046482,6846318
67482,67328,1,STRASBOURG,1050377,6840891,1039315,6870520
67482,67338,1,STRASBOURG,1050377,6840891,1047142,6816972
67482,67343,1,STRASBOURG,1050377,6840891,1045225,6844292
67482,67363,1,STRASBOURG,1050377,6840891,1035779,6841469
67482,67372,1,STRASBOURG,1050377,6840891,1038209,6870370
67482,67378,1,STRASBOURG,1050377,6840891,1049116,6829291
67482,67388,1,STRASBOURG,1050377,6840891,1041668,6880584
67482,67433,1,STRASBOURG,1050377,6840891,1041376,6819145
67482,67443,1,STRASBOURG,1050377,6840891,1075768,6887664
67482,67448,1,STRASBOURG,1050377,6840891,1011668,6828150
67482,67452,1,STRASBOURG,1050377,6840891,1036259,6849326
67482,67458,1,STRASBOURG,1050377,6840891,1046950,6868060
67482,67462,1,STRASBOURG,1050377,6840891,1030393,6804769
67482,67463,1,STRASBOURG,1050377,6840891,1074193,6878124
67482,67465,1,STRASBOURG,1050377,6840891,1066049,6866781
67482,67473,1,STRASBOURG,1050377,6840891,1030885,6839549
67482,67474,1,STRASBOURG,1050377,6840891,1057310,6882018
67482,67492,1,STRASBOURG,1050377,6840891,1029122,6842096
67482,67495,1,STRASBOURG,1050377,6840891,1039090,6850188
67482,67506,1,STRASBOURG,1050377,6840891,1046867,6851163
67482,67519,2,STRASBOURG,1050377,6840891,1055401,6850644
67482,67520,1,STRASBOURG,1050377,6840891,1027579,6846693
67482,67544,1,STRASBOURG,1050377,6840891,1061427,6893276
67482,67548,1,STRASBOURG,1050377,6840891,1039202,6847706
67482,67554,1,STRASBOURG,1050377,6840891,1032806,6839327
67482,68020,1,STRASBOURG,1050377,6840891,1037703,6756822
67482,68064,1,STRASBOURG,1050377,6840891,1039638,6756450
67482,68066,1,STRASBOURG,1050377,6840891,1024125,6784581
67482,68070,1,STRASBOURG,1050377,6840891,1022302,6744159
67482,68130,1,STRASBOURG,1050377,6840891,1038728,6772969
67482,68145,1,STRASBOURG,1050377,6840891,1027082,6784543
67482,68146,1,STRASBOURG,1050377,6840891,1025572,6789614
67482,68149,1,STRASBOURG,1050377,6840891,1044242,6731227
67482,68180,1,STRASBOURG,1050377,6840891,1006918,6751574
67482,68224,1,STRASBOURG,1050377,6840891,1024993,6747619
67482,68231,1,STRASBOURG,1050377,6840891,1037429,6778313
67482,68252,1,STRASBOURG,1050377,6840891,1024809,6793403
67482,68297,1,STRASBOURG,1050377,6840891,1042926,6730463
67482,68323,1,STRASBOURG,1050377,6840891,1027523,6739659
67482,68352,2,STRASBOURG,1050377,6840891,1038879,6778127
67482,68375,1,STRASBOURG,1050377,6840891,1017045,6753486
67482,69034,1,STRASBOURG,1050377,6840891,843418,6523343
67482,69091,1,STRASBOURG,1050377,6840891,837897,6500556
67482,69276,1,STRASBOURG,1050377,6840891,844711,6509850
67482,69286,1,STRASBOURG,1050377,6840891,847316,6526302
67482,70285,1,STRASBOURG,1050377,6840891,982665,6726401
67482,71076,1,STRASBOURG,1050377,6840891,841420,6632865
67482,71153,1,STRASBOURG,1050377,6840891,809849,6634382
67482,71221,1,STRASBOURG,1050377,6840891,832964,6632822
67482,71270,1,STRASBOURG,1050377,6840891,840971,6580171
67482,71306,1,STRASBOURG,1050377,6840891,804653,6619438
67482,72065,1,STRASBOURG,1050377,6840891,488413,6774360
67482,72181,1,STRASBOURG,1050377,6840891,490999,6770788
67482,75056,1,STRASBOURG,1050377,6840891,651899.15,6862516.1
67482,76165,1,STRASBOURG,1050377,6840891,556007,6910825
67482,76217,1,STRASBOURG,1050377,6840891,561855,6982002
67482,76351,1,STRASBOURG,1050377,6840891,490447,6936609
67482,76384,1,STRASBOURG,1050377,6840891,521654,6938519
67482,76561,1,STRASBOURG,1050377,6840891,555325,6912992
67482,77058,1,STRASBOURG,1050377,6840891,677827,6860220
67482,77085,1,STRASBOURG,1050377,6840891,680856,6861695
67482,77108,1,STRASBOURG,1050377,6840891,669857,6864375
67482,77131,1,STRASBOURG,1050377,6840891,706149,6857292
67482,77243,1,STRASBOURG,1050377,6840891,678478,6864264
67482,77285,1,STRASBOURG,1050377,6840891,672828,6826436
67482,77373,1,STRASBOURG,1050377,6840891,671002,6855427
67482,77407,1,STRASBOURG,1050377,6840891,666388,6825932
67482,77514,1,STRASBOURG,1050377,6840891,671173,6871500
67482,78146,1,STRASBOURG,1050377,6840891,638189,6865952
67482,78208,1,STRASBOURG,1050377,6840891,622791,6852530
67482,78311,1,STRASBOURG,1050377,6840891,640531,6869801
67482,78361,1,STRASBOURG,1050377,6840891,606083,6877485
67482,78396,1,STRASBOURG,1050377,6840891,635705,6870135
67482,78423,1,STRASBOURG,1050377,6840891,628904,6852700
67482,78498,1,STRASBOURG,1050377,6840891,630002,6870288
67482,78586,1,STRASBOURG,1050377,6840891,639206,6872027
67482,79174,1,STRASBOURG,1050377,6840891,457637,6573952
67482,79191,2,STRASBOURG,1050377,6840891,433720,6586400
67482,79329,1,STRASBOURG,1050377,6840891,455636,6657736
67482,80021,1,STRASBOURG,1050377,6840891,649499,6977248
67482,80318,1,STRASBOURG,1050377,6840891,634064,6990873
67482,80561,1,STRASBOURG,1050377,6840891,668923,6949959
67482,80674,1,STRASBOURG,1050377,6840891,651603,6978403
67482,81004,1,STRASBOURG,1050377,6840891,631399,6314708
67482,81120,1,STRASBOURG,1050377,6840891,640429,6271391
67482,81163,1,STRASBOURG,1050377,6840891,649299,6266051
67482,81266,1,STRASBOURG,1050377,6840891,617342,6283681
67482,82150,1,STRASBOURG,1050377,6840891,571366,6314443
67482,82179,1,STRASBOURG,1050377,6840891,589531,6343143
67482,83009,1,STRASBOURG,1050377,6840891,924138,6230268
67482,83069,1,STRASBOURG,1050377,6840891,954748,6229450
67482,83116,2,STRASBOURG,1050377,6840891,931693,6265769
67482,83130,1,STRASBOURG,1050377,6840891,947315,6237080
67482,83137,1,STRASBOURG,1050377,6840891,938610,6229498
67482,83152,1,STRASBOURG,1050377,6840891,981661,6235005
67482,84007,1,STRASBOURG,1050377,6840891,845151,6318280
67482,85047,1,STRASBOURG,1050377,6840891,328434,6649898
67482,85194,1,STRASBOURG,1050377,6840891,333264,6610708
67482,86165,1,STRASBOURG,1050377,6840891,536503,6594000
67482,87085,1,STRASBOURG,1050377,6840891,565065,6527578
67482,87161,1,STRASBOURG,1050377,6840891,582839,6527543
67482,88114,1,STRASBOURG,1050377,6840891,915157,6791064
67482,88326,1,STRASBOURG,1050377,6840891,999401,6805206
67482,88465,1,STRASBOURG,1050377,6840891,953786,6799979
67482,89346,1,STRASBOURG,1050377,6840891,739905,6745133
67482,90010,1,STRASBOURG,1050377,6840891,989942,6733448
67482,91114,1,STRASBOURG,1050377,6840891,663440,6844339
67482,91377,1,STRASBOURG,1050377,6840891,646786,6848065
67482,91521,1,STRASBOURG,1050377,6840891,656759,6839165
67482,92004,1,STRASBOURG,1050377,6840891,647631,6868136
67482,92025,1,STRASBOURG,1050377,6840891,645206,6869543
67482,92026,1,STRASBOURG,1050377,6840891,645169,6866612
67482,92050,2,STRASBOURG,1050377,6840891,641614,6865913
67482,93005,1,STRASBOURG,1050377,6840891,662863,6870845
67482,93007,1,STRASBOURG,1050377,6840891,660521,6871109
67482,93031,1,STRASBOURG,1050377,6840891,649346,6872970
67482,93032,1,STRASBOURG,1050377,6840891,666180,6864713
67482,93053,1,STRASBOURG,1050377,6840891,659926,6865785
67482,93064,2,STRASBOURG,1050377,6840891,662252,6863805
67482,93066,1,STRASBOURG,1050377,6840891,652664,6870819
